ts_iso,ts_ms,close,eq_supertrend,eq_bb_squeeze,eq_sma_trend,eq_sma_cross,eq_donchian,eq_trend_200,eq_rsi_revert,eq_macd,eq_keltner,eq_pctb_revert,eq_roc_mom,eq_obv_slope,in_supertrend,in_bb_squeeze,in_sma_trend,in_sma_cross,in_donchian,in_trend_200,in_rsi_revert,in_macd,in_keltner,in_pctb_revert,in_roc_mom,in_obv_slope
2026-08-24T18:00:00+00:00,1787594400000,0.07887,1000.0,1000.0,998.5007,998.5007,998.5007,998.5007,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,1,1,1,0,0,0,0,0,0
2026-08-24T18:00:00+00:00,1787594400000,0.07887,1000.0,1000.0,998.5007,998.5007,998.5007,998.5007,1000.0,1000.0,1000.0,1000.0,998.5007,1000.0,0,0,1,1,1,1,0,0,0,0,1,0
2026-08-24T19:00:00+00:00,1787598000000,0.07919,1000.0,1000.0,1002.552,1002.552,1002.552,1002.552,1000.0,1000.0,1000.0,1000.0,1002.552,1000.0,0,0,1,1,1,1,0,0,0,0,1,0
2026-08-24T20:00:00+00:00,1787601600000,0.07978,1000.0,1000.0,1010.0214,1010.0214,1010.0214,1010.0214,1000.0,1000.0,1000.0,1000.0,1010.0214,1000.0,0,0,1,1,1,1,0,0,0,0,1,0
2026-08-24T21:00:00+00:00,1787605200000,0.07994,1000.0,1000.0,1012.047,1012.047,1012.047,1012.047,1000.0,1000.0,1000.0,1000.0,1012.047,1000.0,0,0,1,1,1,1,0,0,0,0,1,0
2026-08-24T22:00:00+00:00,1787608800000,0.07958,1000.0,1000.0,1005.9787,1005.9787,1007.4894,1007.4894,1000.0,1000.0,1000.0,1000.0,1007.4894,1000.0,0,0,0,0,1,1,0,0,0,0,1,0
2026-08-24T23:00:00+00:00,1787612400000,0.07928,1000.0,1000.0,1005.9787,1005.9787,1003.6914,1003.6914,1000.0,1000.0,1000.0,1000.0,1003.6914,1000.0,0,0,0,0,1,1,0,0,0,0,1,0
2026-08-25T00:00:00+00:00,1787616000000,0.08039,1000.0,1000.0,1005.9787,1005.9787,1017.7441,1017.7441,1000.0,998.5007,1000.0,1000.0,1017.7441,1000.0,0,0,0,0,1,1,0,1,0,0,1,0
2026-08-25T01:00:00+00:00,1787619600000,0.08103,1000.0,998.5007,1004.4705,1004.4705,1025.8465,1025.8465,1000.0,1006.45,1000.0,1000.0,1025.8465,1000.0,0,1,1,1,1,1,0,1,0,0,1,0
2026-08-25T02:00:00+00:00,1787623200000,0.08179,1000.0,1007.8659,1013.8916,1013.8916,1035.4682,1035.4682,1000.0,1015.8897,998.5007,1000.0,1035.4682,998.5007,0,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T03:00:00+00:00,1787626800000,0.08337,1000.0,1027.3356,1033.4778,1033.4778,1055.4711,1055.4711,1000.0,1035.5145,1017.7896,1000.0,1055.4711,1017.7896,0,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T04:00:00+00:00,1787630400000,0.08184,1000.0,1008.4821,1014.5115,1014.5115,1036.1012,1036.1012,1000.0,1016.5108,999.1112,1000.0,1036.1012,999.1112,0,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T05:00:00+00:00,1787634000000,0.08206,1000.0,1011.193,1017.2386,1017.2386,1038.8864,1038.8864,1000.0,1019.2433,1001.7969,1000.0,1038.8864,1001.7969,0,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T06:00:00+00:00,1787637600000,0.08158,1000.0,1005.2782,1011.2884,1011.2884,1032.8096,1032.8096,1000.0,1013.2814,995.937,1000.0,1032.8096,995.937,0,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T07:00:00+00:00,1787641200000,0.08009,1000.0,985.4376,992.818,992.818,1013.9461,1013.9461,1000.0,994.7745,976.2808,1000.0,1013.9461,976.2808,0,0,1,1,1,1,0,1,0,0,1,0
2026-08-25T08:00:00+00:00,1787644800000,0.08054,1000.0,985.4376,998.3963,998.3963,1019.6431,1019.6431,1000.0,998.8638,976.2808,1000.0,1019.6431,976.2808,0,0,1,1,1,1,0,0,0,0,1,0
2026-08-25T09:00:00+00:00,1787648400000,0.08029,1000.0,985.4376,995.2972,995.2972,1016.4781,1016.4781,1000.0,998.8638,976.2808,1000.0,1016.4781,976.2808,0,0,1,1,1,1,0,0,0,0,1,0
