ts_iso,ts_ms,symbol,strategy,side,price,qty,notional,fee
2026-08-24T18:00:00+00:00,1787594400000,SEI/USDT,trend_200,BUY,0.04682,21326.3722688,998.5007,0.998501
2026-08-25T00:00:00+00:00,1787616000000,SEI/USDT,macd,BUY,0.04748,21029.92311763,998.5007,0.998501
2026-08-25T03:00:00+00:00,1787626800000,SEI/USDT,sma_trend,BUY,0.04796,20819.44849093,998.5007,0.998501
2026-08-25T03:00:00+00:00,1787626800000,SEI/USDT,sma_cross,BUY,0.04796,20819.44849093,998.5007,0.998501
2026-08-25T03:00:00+00:00,1787626800000,SEI/USDT,donchian,BUY,0.04796,20819.44849093,998.5007,0.998501
2026-08-25T03:00:00+00:00,1787626800000,SEI/USDT,roc_mom,BUY,0.04796,20819.44849093,998.5007,0.998501
2026-08-25T04:00:00+00:00,1787630400000,SEI/USDT,bb_squeeze,BUY,0.04849,20591.8900727,998.5007,0.998501
2026-08-25T04:00:00+00:00,1787630400000,SEI/USDT,keltner,BUY,0.04849,20591.8900727,998.5007,0.998501
2026-08-25T10:00:00+00:00,1787652000000,SEI/USDT,keltner,SELL,0.04756,0.0,977.8818,0.977882
2026-08-25T11:00:00+00:00,1787655600000,SEI/USDT,bb_squeeze,SELL,0.04718,0.0,970.0686,0.970069
2026-08-25T11:00:00+00:00,1787655600000,SEI/USDT,trend_200,SELL,0.04718,0.0,1004.6695,1.004669
2026-08-25T11:00:00+00:00,1787655600000,SEI/USDT,macd,SELL,0.04718,0.0,990.704,0.990704
2026-08-25T13:00:00+00:00,1787662800000,SEI/USDT,donchian,SELL,0.04673,0.0,971.434,0.971434
2026-08-25T15:00:00+00:00,1787670000000,SEI/USDT,trend_200,BUY,0.04733,21195.0819411,1003.1632,1.003163
2026-08-25T16:00:00+00:00,1787673600000,SEI/USDT,sma_trend,SELL,0.0472,0.0,981.2044,0.981204
2026-08-25T16:00:00+00:00,1787673600000,SEI/USDT,sma_cross,SELL,0.0472,0.0,981.2044,0.981204
2026-08-25T16:00:00+00:00,1787673600000,SEI/USDT,trend_200,SELL,0.0472,0.0,998.9078,0.998908
