ts_iso,ts_ms,symbol,strategy,side,price,qty,notional,fee
2026-08-22T15:00:00+00:00,1787410800000,ETH/USDT,trend_200,BUY,2410.9,0.414161,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,ETH/USDT,bb_squeeze,BUY,2473.84,0.40362382,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,ETH/USDT,sma_trend,BUY,2473.84,0.40362382,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,ETH/USDT,sma_cross,BUY,2473.84,0.40362382,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,ETH/USDT,donchian,BUY,2473.84,0.40362382,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,ETH/USDT,roc_mom,BUY,2473.84,0.40362382,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,ETH/USDT,obv_slope,BUY,2473.84,0.40362382,998.5007,0.998501
2026-08-25T02:00:00+00:00,1787623200000,ETH/USDT,macd,BUY,2507.69,0.39817551,998.5007,0.998501
2026-08-25T07:00:00+00:00,1787641200000,ETH/USDT,bb_squeeze,SELL,2478.94,0.0,999.0589,0.999059
2026-08-25T07:00:00+00:00,1787641200000,ETH/USDT,macd,SELL,2478.94,0.0,985.5731,0.985573
2026-08-25T11:00:00+00:00,1787655600000,ETH/USDT,obv_slope,SELL,2477.91,0.0,998.6438,0.998644
2026-08-25T13:00:00+00:00,1787662800000,ETH/USDT,sma_trend,SELL,2460.73,0.0,991.7199,0.99172
2026-08-25T13:00:00+00:00,1787662800000,ETH/USDT,sma_cross,SELL,2460.73,0.0,991.7199,0.99172
2026-08-25T13:00:00+00:00,1787662800000,ETH/USDT,donchian,SELL,2460.73,0.0,991.7199,0.99172
2026-08-25T17:00:00+00:00,1787677200000,ETH/USDT,obv_slope,BUY,2471.03,0.40353479,997.1466,0.997147
