ts_iso,ts_ms,close,eq_supertrend,eq_bb_squeeze,eq_sma_trend,eq_sma_cross,eq_donchian,eq_trend_200,eq_rsi_revert,eq_macd,eq_keltner,eq_pctb_revert,eq_roc_mom,eq_obv_slope,in_supertrend,in_bb_squeeze,in_sma_trend,in_sma_cross,in_donchian,in_trend_200,in_rsi_revert,in_macd,in_keltner,in_pctb_revert,in_roc_mom,in_obv_slope
2026-08-22T17:00:00+00:00,1787418000000,0.8335,1000.0,1000.0,1000.0,1000.0,998.5007,998.5007,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,1,1,0,0,0,0,0,0
2026-08-22T18:00:00+00:00,1787421600000,0.8292,1000.0,1000.0,1000.0,1000.0,993.3495,993.3495,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,1,1,0,0,0,0,0,0
2026-08-23T05:00:00+00:00,1787461200000,0.7851,1000.0,1000.0,1000.0,1000.0,939.1091,940.5194,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,1,0,0,0,0,0,0
2026-08-24T18:00:00+00:00,1787594400000,0.8036,1000.0,1000.0,1000.0,1000.0,939.1091,961.2382,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T18:00:00+00:00,1787594400000,0.8036,1000.0,1000.0,1000.0,1000.0,939.1091,961.2382,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T19:00:00+00:00,1787598000000,0.8027,1000.0,1000.0,1000.0,1000.0,939.1091,961.2382,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T20:00:00+00:00,1787601600000,0.8062,1000.0,1000.0,1000.0,1000.0,939.1091,961.2382,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T21:00:00+00:00,1787605200000,0.8077,1000.0,1000.0,1000.0,1000.0,939.1091,961.2382,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T22:00:00+00:00,1787608800000,0.8001,1000.0,1000.0,1000.0,1000.0,939.1091,961.2382,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T23:00:00+00:00,1787612400000,0.7999,1000.0,1000.0,1000.0,1000.0,939.1091,961.2382,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-25T00:00:00+00:00,1787616000000,0.8129,1000.0,1000.0,1000.0,1000.0,939.1091,961.2382,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
