ts_iso,ts_ms,close,eq_supertrend,eq_bb_squeeze,eq_sma_trend,eq_sma_cross,eq_donchian,eq_trend_200,eq_rsi_revert,eq_macd,eq_keltner,eq_pctb_revert,eq_roc_mom,eq_obv_slope,in_supertrend,in_bb_squeeze,in_sma_trend,in_sma_cross,in_donchian,in_trend_200,in_rsi_revert,in_macd,in_keltner,in_pctb_revert,in_roc_mom,in_obv_slope
2026-08-22T15:00:00+00:00,1787410800000,93.07,1000.0,1000.0,998.5007,998.5007,998.5007,998.5007,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,1,1,1,0,0,0,0,0,0
2026-08-22T16:00:00+00:00,1787414400000,94.29,1000.0,1000.0,1011.5895,1011.5895,1011.5895,1011.5895,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,1,1,1,0,0,0,0,0,0
2026-08-22T17:00:00+00:00,1787418000000,94.27,1000.0,1000.0,1011.3749,1011.3749,1011.3749,1011.3749,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,1,1,1,0,0,0,0,0,0
2026-08-22T18:00:00+00:00,1787421600000,94.46,1000.0,1000.0,1013.4134,1013.4134,1013.4134,1013.4134,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,1,1,1,0,0,0,0,0,0
2026-08-23T05:00:00+00:00,1787461200000,92.3,998.5007,1000.0,988.7549,988.7549,988.7549,990.2398,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,0,0,0,0,0
2026-08-24T18:00:00+00:00,1787594400000,95.92,1037.6619,998.5007,987.2726,987.2726,987.2726,1029.077,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,1,1,1,1,1,0,0,0,0,0,0
2026-08-24T18:00:00+00:00,1787594400000,95.92,1037.6619,998.5007,987.2726,987.2726,987.2726,1029.077,1000.0,998.5007,998.5007,1000.0,998.5007,998.5007,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-24T19:00:00+00:00,1787598000000,96.54,1044.369,1004.9548,993.654,993.654,993.654,1035.7286,1000.0,1004.9548,1004.9548,1000.0,1004.9548,1004.9548,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-24T20:00:00+00:00,1787601600000,96.55,1044.4772,1005.0589,993.7569,993.7569,993.7569,1035.8359,1000.0,1005.0589,1005.0589,1000.0,1005.0589,1005.0589,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-24T21:00:00+00:00,1787605200000,97.47,1054.4298,1014.6358,1003.2262,1003.2262,1003.2262,1045.7061,1000.0,1014.6358,1014.6358,1000.0,1014.6358,1014.6358,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-24T22:00:00+00:00,1787608800000,97.43,1053.9971,1014.2194,1002.8145,1002.8145,1002.8145,1045.277,1000.0,1014.2194,1014.2194,1000.0,1014.2194,1014.2194,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-24T23:00:00+00:00,1787612400000,98.97,1070.6568,1030.2504,1018.6652,1018.6652,1018.6652,1061.7989,1000.0,1030.2504,1030.2504,1000.0,1030.2504,1030.2504,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T00:00:00+00:00,1787616000000,101.77,1100.9471,1059.3976,1047.4847,1047.4847,1047.4847,1091.8386,1000.0,1059.3976,1059.3976,1000.0,1059.3976,1059.3976,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T01:00:00+00:00,1787619600000,100.47,1086.8838,1045.865,1034.1042,1034.1042,1034.1042,1077.8916,1000.0,1045.865,1045.865,1000.0,1045.865,1045.865,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T02:00:00+00:00,1787623200000,100.92,1091.7518,1050.5494,1038.7359,1038.7359,1038.7359,1082.7194,1000.0,1050.5494,1050.5494,1000.0,1050.5494,1050.5494,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T03:00:00+00:00,1787626800000,101.61,1099.2163,1057.7321,1045.8378,1045.8378,1045.8378,1090.1221,1000.0,1057.7321,1057.7321,1000.0,1057.7321,1057.7321,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T04:00:00+00:00,1787630400000,101.33,1096.1872,1054.8174,1042.9559,1042.9559,1042.9559,1087.1181,1000.0,1054.8174,1054.8174,1000.0,1054.8174,1054.8174,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T05:00:00+00:00,1787634000000,101.89,1102.2453,1060.6468,1048.7198,1048.7198,1048.7198,1093.126,1000.0,1060.6468,1060.6468,1000.0,1060.6468,1060.6468,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T06:00:00+00:00,1787637600000,100.76,1090.021,1048.8838,1037.0891,1037.0891,1037.0891,1081.0029,1000.0,1048.8838,1048.8838,1000.0,1048.8838,1048.8838,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T07:00:00+00:00,1787641200000,100.23,1084.2874,1043.3667,1031.6339,1031.6339,1031.6339,1075.3168,1000.0,1043.3667,1043.3667,1000.0,1043.3667,1043.3667,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T08:00:00+00:00,1787644800000,100.41,1086.2347,1045.2404,1033.4866,1033.4866,1033.4866,1077.2479,1000.0,1045.2404,1045.2404,1000.0,1045.2404,1045.2404,1,1,1,1,1,1,0,1,1,0,1,1
2026-08-25T09:00:00+00:00,1787648400000,99.82,1079.8521,1039.0987,1027.414,1027.414,1027.414,1070.9181,1000.0,1037.5405,1039.0987,1000.0,1039.0987,1039.0987,1,1,1,1,1,1,0,0,1,0,1,1
2026-08-25T10:00:00+00:00,1787652000000,99.64,1077.9048,1037.2249,1025.5613,1025.5613,1025.5613,1068.9869,1000.0,1037.5405,1037.2249,1000.0,1037.2249,1037.2249,1,1,1,1,1,1,0,0,1,0,1,1
2026-08-25T11:00:00+00:00,1787655600000,98.6,1066.6541,1024.8597,1014.8569,1014.8569,1014.8569,1057.8293,1000.0,1037.5405,1024.8597,1000.0,1026.3988,1026.3988,1,0,1,1,1,1,0,0,0,0,1,1
2026-08-25T12:00:00+00:00,1787659200000,98.6,1066.6541,1024.8597,1014.8569,1014.8569,1014.8569,1057.8293,1000.0,1037.5405,1024.8597,1000.0,1026.3988,1026.3988,1,0,1,1,1,1,0,0,0,0,1,1
2026-08-25T13:00:00+00:00,1787662800000,97.15,1050.968,1024.8597,999.9325,999.9325,999.9325,1042.273,1000.0,1037.5405,1024.8597,1000.0,1011.3047,1011.3047,1,0,1,1,1,1,0,0,0,0,1,1
2026-08-25T14:00:00+00:00,1787666400000,98.21,1062.4351,1024.8597,1010.8428,1010.8428,1010.8428,1053.6452,1000.0,1037.5405,1024.8597,1000.0,1022.339,1022.339,1,0,1,1,1,1,0,0,0,0,1,1
2026-08-25T15:00:00+00:00,1787670000000,98.38,1064.2741,1024.8597,1012.5925,1012.5925,1012.5925,1055.469,1000.0,1037.5405,1024.8597,1000.0,1024.1087,1024.1087,1,0,1,1,1,1,0,0,0,0,1,1
2026-08-25T16:00:00+00:00,1787673600000,98.19,1062.2187,1024.8597,1010.6369,1010.6369,1010.6369,1053.4306,1000.0,1037.5405,1024.8597,1000.0,1022.1308,1022.1308,1,0,1,1,1,1,0,0,0,0,1,1
2026-08-25T17:00:00+00:00,1787677200000,98.2,1062.3269,1024.8597,1010.7398,1010.7398,1010.7398,1053.5379,1000.0,1037.5405,1024.8597,1000.0,1022.2349,1022.2349,1,0,1,1,1,1,0,0,0,0,1,1
