ts_iso,ts_ms,close,eq_supertrend,eq_bb_squeeze,eq_sma_trend,eq_sma_cross,eq_donchian,eq_trend_200,eq_rsi_revert,eq_macd,eq_keltner,eq_pctb_revert,eq_roc_mom,eq_obv_slope,in_supertrend,in_bb_squeeze,in_sma_trend,in_sma_cross,in_donchian,in_trend_200,in_rsi_revert,in_macd,in_keltner,in_pctb_revert,in_roc_mom,in_obv_slope
2026-08-24T18:00:00+00:00,1787594400000,0.904,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T18:00:00+00:00,1787594400000,0.904,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T19:00:00+00:00,1787598000000,0.904,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T20:00:00+00:00,1787601600000,0.904,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T21:00:00+00:00,1787605200000,0.904,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T22:00:00+00:00,1787608800000,0.895,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-24T23:00:00+00:00,1787612400000,0.899,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-25T00:00:00+00:00,1787616000000,0.909,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-08-25T01:00:00+00:00,1787619600000,0.905,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,998.5007,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-25T02:00:00+00:00,1787623200000,0.913,1000.0,1000.0,1000.0,1000.0,1000.0,998.5007,1000.0,1007.3273,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,1,0,1,0,0,0,0
2026-08-25T03:00:00+00:00,1787626800000,0.909,1000.0,1000.0,1000.0,1000.0,1000.0,992.6355,1000.0,1002.914,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,1,0,0,0,0
2026-08-25T04:00:00+00:00,1787630400000,0.915,1000.0,1000.0,1000.0,1000.0,1000.0,991.1473,1000.0,1009.5339,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,1,0,1,0,0,0,0
2026-08-25T05:00:00+00:00,1787634000000,0.917,1000.0,1000.0,1000.0,1000.0,1000.0,993.3137,1000.0,1011.7405,1000.0,1000.0,1000.0,998.5007,0,0,0,0,0,1,0,1,0,0,0,1
2026-08-25T06:00:00+00:00,1787637600000,0.906,1000.0,1000.0,998.5007,998.5007,1000.0,979.9267,1000.0,999.6041,1000.0,1000.0,1000.0,986.5231,0,0,1,1,0,0,0,1,0,0,0,1
2026-08-25T07:00:00+00:00,1787641200000,0.902,1000.0,1000.0,992.6017,992.6017,1000.0,979.9267,1000.0,995.1908,1000.0,1000.0,1000.0,982.1676,0,0,0,0,0,0,0,1,0,0,0,1
2026-08-25T08:00:00+00:00,1787644800000,0.902,1000.0,1000.0,991.1136,991.1136,1000.0,979.9267,1000.0,995.1908,1000.0,1000.0,1000.0,982.1676,0,0,1,1,0,0,0,1,0,0,0,1
2026-08-25T09:00:00+00:00,1787648400000,0.896,1000.0,1000.0,984.5208,984.5208,1000.0,979.9267,1000.0,987.0885,1000.0,1000.0,1000.0,975.6343,0,0,1,1,0,0,0,0,0,0,0,1
2026-08-25T10:00:00+00:00,1787652000000,0.897,1000.0,1000.0,985.6196,985.6196,1000.0,979.9267,1000.0,987.0885,1000.0,1000.0,1000.0,976.7232,0,0,1,1,0,0,0,0,0,0,0,1
2026-08-25T11:00:00+00:00,1787655600000,0.892,1000.0,1000.0,978.6559,978.6559,1000.0,979.9267,1000.0,987.0885,1000.0,1000.0,1000.0,971.2788,0,0,0,0,0,0,0,0,0,0,0,1
2026-08-25T12:00:00+00:00,1787659200000,0.887,1000.0,1000.0,978.6559,978.6559,1000.0,979.9267,1000.0,987.0885,1000.0,998.5007,1000.0,964.3862,0,0,0,0,0,0,0,0,0,1,0,0
2026-08-25T13:00:00+00:00,1787662800000,0.875,1000.0,1000.0,978.6559,978.6559,1000.0,979.9267,1000.0,987.0885,1000.0,984.9923,1000.0,964.3862,0,0,0,0,0,0,0,0,0,1,0,0
2026-08-25T14:00:00+00:00,1787666400000,0.876,1000.0,1000.0,978.6559,978.6559,1000.0,979.9267,1000.0,987.0885,1000.0,986.118,1000.0,964.3862,0,0,0,0,0,0,0,0,0,1,0,0
2026-08-25T15:00:00+00:00,1787670000000,0.876,1000.0,1000.0,978.6559,978.6559,1000.0,979.9267,1000.0,987.0885,1000.0,986.118,1000.0,964.3862,0,0,0,0,0,0,0,0,0,1,0,0
2026-08-25T16:00:00+00:00,1787673600000,0.874,1000.0,1000.0,978.6559,978.6559,1000.0,979.9267,1000.0,987.0885,1000.0,983.8666,1000.0,964.3862,0,0,0,0,0,0,0,0,0,1,0,0
2026-08-25T17:00:00+00:00,1787677200000,0.876,1000.0,1000.0,978.6559,978.6559,1000.0,979.9267,1000.0,987.0885,1000.0,986.118,1000.0,964.3862,0,0,0,0,0,0,0,0,0,1,0,0
