ts_iso,ts_ms,close,eq_supertrend,eq_bb_squeeze,eq_sma_trend,eq_sma_cross,eq_donchian,eq_trend_200,eq_rsi_revert,eq_macd,eq_keltner,eq_pctb_revert,eq_roc_mom,eq_obv_slope,in_supertrend,in_bb_squeeze,in_sma_trend,in_sma_cross,in_donchian,in_trend_200,in_rsi_revert,in_macd,in_keltner,in_pctb_revert,in_roc_mom,in_obv_slope
2026-08-22T15:00:00+00:00,1787410800000,1.4391,998.5007,1000.0,998.5007,998.5007,998.5007,998.5007,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,1,1,1,1,0,0,0,0,0,0
2026-08-22T16:00:00+00:00,1787414400000,1.4809,1027.5031,1000.0,1027.5031,1027.5031,1027.5031,1027.5031,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,1,1,1,1,0,0,0,0,0,0
2026-08-22T17:00:00+00:00,1787418000000,1.4806,1027.295,1000.0,1027.295,1027.295,1027.295,1027.295,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,1,1,1,1,0,0,0,0,0,0
2026-08-22T18:00:00+00:00,1787421600000,1.4893,1033.3314,1000.0,1033.3314,1033.3314,1033.3314,1033.3314,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,1,1,1,1,0,0,0,0,0,0
2026-08-23T05:00:00+00:00,1787461200000,1.4469,1003.9127,1000.0,1002.4073,1002.4073,1003.9127,1003.9127,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,1,1,0,0,0,0,0,0
2026-08-24T18:00:00+00:00,1787594400000,1.4726,1021.7443,1000.0,1002.4073,1002.4073,1020.2122,1021.7443,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,0,0,0,0,0
2026-08-24T18:00:00+00:00,1787594400000,1.4726,1021.7443,1000.0,1002.4073,1002.4073,1020.2122,1021.7443,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,0,0,0,0,0
2026-08-24T19:00:00+00:00,1787598000000,1.4831,1029.0296,1000.0,1002.4073,1002.4073,1020.2122,1029.0296,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,0,0,0,0,0
2026-08-24T20:00:00+00:00,1787601600000,1.4795,1026.5318,1000.0,1000.9045,1000.9045,1020.2122,1026.5318,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,1,1,0,1,0,0,0,0,0,0
2026-08-24T21:00:00+00:00,1787605200000,1.4818,1028.1276,1000.0,1000.9572,1000.9572,1020.2122,1028.1276,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,0,0,0,0,0
2026-08-24T22:00:00+00:00,1787608800000,1.4782,1025.6298,1000.0,1000.9572,1000.9572,1020.2122,1025.6298,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,0,0,0,0,0
