ts_iso,ts_ms,symbol,strategy,side,price,qty,notional,fee
2026-08-24T18:00:00+00:00,1787594400000,HBAR/USDT,sma_trend,BUY,0.07887,12660.0830433,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,HBAR/USDT,sma_cross,BUY,0.07887,12660.0830433,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,HBAR/USDT,donchian,BUY,0.07887,12660.0830433,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,HBAR/USDT,trend_200,BUY,0.07887,12660.0830433,998.5007,0.998501
2026-08-24T18:00:00+00:00,1787594400000,HBAR/USDT,roc_mom,BUY,0.07887,12660.0830433,998.5007,0.998501
2026-08-24T22:00:00+00:00,1787608800000,HBAR/USDT,sma_trend,SELL,0.07958,0.0,1005.9787,1.005979
2026-08-24T22:00:00+00:00,1787608800000,HBAR/USDT,sma_cross,SELL,0.07958,0.0,1005.9787,1.005979
2026-08-25T00:00:00+00:00,1787616000000,HBAR/USDT,macd,BUY,0.08039,12420.70841678,998.5007,0.998501
2026-08-25T01:00:00+00:00,1787619600000,HBAR/USDT,bb_squeeze,BUY,0.08103,12322.60582038,998.5007,0.998501
2026-08-25T01:00:00+00:00,1787619600000,HBAR/USDT,sma_trend,BUY,0.08103,12396.27871538,1004.4705,1.00447
2026-08-25T01:00:00+00:00,1787619600000,HBAR/USDT,sma_cross,BUY,0.08103,12396.27871538,1004.4705,1.00447
2026-08-25T02:00:00+00:00,1787623200000,HBAR/USDT,keltner,BUY,0.08179,12208.10306425,998.5007,0.998501
2026-08-25T02:00:00+00:00,1787623200000,HBAR/USDT,obv_slope,BUY,0.08179,12208.10306425,998.5007,0.998501
2026-08-25T07:00:00+00:00,1787641200000,HBAR/USDT,bb_squeeze,SELL,0.08009,0.0,985.4376,0.985438
2026-08-25T07:00:00+00:00,1787641200000,HBAR/USDT,keltner,SELL,0.08009,0.0,976.2808,0.976281
2026-08-25T07:00:00+00:00,1787641200000,HBAR/USDT,obv_slope,SELL,0.08009,0.0,976.2808,0.976281
2026-08-25T08:00:00+00:00,1787644800000,HBAR/USDT,macd,SELL,0.08054,0.0,998.8638,0.998864
2026-08-25T10:00:00+00:00,1787652000000,HBAR/USDT,obv_slope,BUY,0.08074,12073.53422601,974.8172,0.974817
2026-08-25T16:00:00+00:00,1787673600000,HBAR/USDT,sma_trend,SELL,0.07989,0.0,988.8537,0.988854
2026-08-25T16:00:00+00:00,1787673600000,HBAR/USDT,sma_cross,SELL,0.07989,0.0,988.8537,0.988854
